id;width;height;num_agents;obstacle_ratio;conglomeration_ratio;agent_path_length;max_length;agent_generator;h;seed;status;solution_length;solution_cost;closed_states;inserted_states;waits;grid_gen_time;agents_gen_time;resolution_time;process_time;memory
216;10;10;2;0.25;0;25;10;random;diagonal;42;success;6;8.0711;10;53;0;0.0018;0.0026;0.0021;0.31;100252
217;10;10;2;0.25;0;25;10;optimal;dijkstra;42;success;6;8.0711;3;12;0;0.0018;0.0028;0.0007;0.31;100352
218;10;10;2;0.25;0;25;10;optimal;diagonal;42;success;6;8.0711;9;45;0;0.0018;0.0027;0.0018;0.31;100264
219;10;10;2;0.25;0;50;10;random;dijkstra;42;success;6;8.0711;1;1;0;0.0018;0.005;0.0015;0.34;98300
220;10;10;2;0.25;0;50;10;random;diagonal;42;success;6;8.0711;10;53;0;0.0018;0.0049;0.0021;0.32;100492
221;10;10;2;0.25;0;50;10;optimal;dijkstra;42;success;6;8.0711;3;12;0;0.0017;0.0027;0.0007;0.31;100248
222;10;10;2;0.25;0;50;10;optimal;diagonal;42;success;6;8.0711;9;45;0;0.0018;0.0027;0.0017;0.31;100328
223;10;10;2;0.25;0.25;10;10;random;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0023;0.0;0.31;100320
224;10;10;2;0.25;0.25;10;10;random;diagonal;42;failure;0;0;0;0;0;0.0017;0.0023;0.0;0.32;98196
225;10;10;2;0.25;0.25;10;10;optimal;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0033;0.0;0.31;100236
226;10;10;2;0.25;0.25;10;10;optimal;diagonal;42;failure;0;0;0;0;0;0.0017;0.0032;0.0;0.31;100512
227;10;10;2;0.25;0.25;10;25;random;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0023;0.0;0.31;100612
228;10;10;2;0.25;0.25;10;25;random;diagonal;42;failure;0;0;0;0;0;0.0017;0.0023;0.0;0.34;100564
229;10;10;2;0.25;0.25;10;25;optimal;dijkstra;42;failure;0;0;0;0;0;0.0027;0.0054;0.0;0.43;100392
230;10;10;2;0.25;0.25;10;25;optimal;diagonal;42;failure;0;0;0;0;0;0.0017;0.0033;0.0;0.31;100712
231;10;10;2;0.25;0.25;10;50;random;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0023;0.0;0.31;100496
232;10;10;2;0.25;0.25;10;50;random;diagonal;42;failure;0;0;0;0;0;0.0017;0.0023;0.0;0.31;100320
233;10;10;2;0.25;0.25;10;50;optimal;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0033;0.0;0.31;100416
234;10;10;2;0.25;0.25;10;50;optimal;diagonal;42;failure;0;0;0;0;0;0.0017;0.0033;0.0;0.31;100564
235;10;10;2;0.25;0.25;25;10;random;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0029;0.0;0.31;100572
236;10;10;2;0.25;0.25;25;10;random;diagonal;42;failure;0;0;0;0;0;0.0017;0.0028;0.0;0.31;100464
237;10;10;2;0.25;0.25;25;10;optimal;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0033;0.0;0.31;100352
238;10;10;2;0.25;0.25;25;10;optimal;diagonal;42;failure;0;0;0;0;0;0.0017;0.0032;0.0;0.31;100700
239;10;10;2;0.25;0.25;25;25;random;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0028;0.0;0.31;100352
240;10;10;2;0.25;0.25;25;25;random;diagonal;42;failure;0;0;0;0;0;0.0017;0.0028;0.0;0.31;100432
241;10;10;2;0.25;0.25;25;25;optimal;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0033;0.0;0.31;100452
242;10;10;2;0.25;0.25;25;25;optimal;diagonal;42;failure;0;0;0;0;0;0.0017;0.0033;0.0;0.31;100668
243;10;10;2;0.25;0.25;25;50;random;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0029;0.0;0.32;100344
244;10;10;2;0.25;0.25;25;50;random;diagonal;42;failure;0;0;0;0;0;0.0017;0.0028;0.0;0.32;100632
245;10;10;2;0.25;0.25;25;50;optimal;dijkstra;42;failure;0;0;0;0;0;0.0018;0.0033;0.0;0.34;100808
246;10;10;2;0.25;0.25;25;50;optimal;diagonal;42;failure;0;0;0;0;0;0.0017;0.0033;0.0;0.31;100476
247;10;10;2;0.25;0.25;50;10;random;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0034;0.0;0.31;100340
248;10;10;2;0.25;0.25;50;10;random;diagonal;42;failure;0;0;0;0;0;0.0017;0.0033;0.0;0.31;100648
249;10;10;2;0.25;0.25;50;10;optimal;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0034;0.0;0.32;100608
250;10;10;2;0.25;0.25;50;10;optimal;diagonal;42;failure;0;0;0;0;0;0.0017;0.0033;0.0;0.31;98488
251;10;10;2;0.25;0.25;50;25;random;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0033;0.0;0.31;100720
252;10;10;2;0.25;0.25;50;25;random;diagonal;42;failure;0;0;0;0;0;0.0017;0.0033;0.0;0.31;98700
253;10;10;2;0.25;0.25;50;25;optimal;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0033;0.0;0.31;100612
254;10;10;2;0.25;0.25;50;25;optimal;diagonal;42;failure;0;0;0;0;0;0.0017;0.0033;0.0;0.31;100532
255;10;10;2;0.25;0.25;50;50;random;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0033;0.0;0.31;100300
256;10;10;2;0.25;0.25;50;50;random;diagonal;42;failure;0;0;0;0;0;0.0017;0.0034;0.0;0.31;100200
257;10;10;2;0.25;0.25;50;50;optimal;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0033;0.0;0.31;100484
258;10;10;2;0.25;0.25;50;50;optimal;diagonal;42;failure;0;0;0;0;0;0.0017;0.0032;0.0;0.31;98560
259;10;10;2;0.25;0.5;10;10;random;dijkstra;42;success;2;2;1;1;0;0.0019;0.0023;0.0003;0.31;100400
260;10;10;2;0.25;0.5;10;10;random;diagonal;42;success;2;2;3;12;0;0.0017;0.0021;0.0004;0.31;100548
261;10;10;2;0.25;0.5;10;10;optimal;dijkstra;42;success;2;2;1;1;0;0.0017;0.0032;0.0003;0.33;100616
262;10;10;2;0.25;0.5;10;10;optimal;diagonal;42;success;2;2;3;12;0;0.0017;0.0031;0.0003;0.32;100400
263;10;10;2;0.25;0.5;25;10;random;dijkstra;42;success;2;2;6;22;0;0.0017;0.0026;0.0017;0.31;100596
264;10;10;2;0.25;0.5;25;10;random;diagonal;42;success;2;2;3;12;0;0.0018;0.0026;0.0003;0.31;100448
265;10;10;2;0.25;0.5;25;10;optimal;dijkstra;42;success;2;2;1;1;0;0.0017;0.0032;0.0003;0.31;100404
266;10;10;2;0.25;0.5;25;10;optimal;diagonal;42;success;2;2;3;12;0;0.0018;0.0032;0.0003;0.31;100308
267;10;10;2;0.25;0.5;50;10;random;dijkstra;42;success;2;2;1;1;0;0.0017;0.0033;0.0015;0.31;100352
268;10;10;2;0.25;0.5;50;10;random;diagonal;42;success;2;2;3;12;0;0.0018;0.0034;0.0003;0.32;100496
269;10;10;2;0.25;0.5;50;10;optimal;dijkstra;42;success;2;2;1;1;0;0.0018;0.0032;0.0003;0.31;98512
270;10;10;2;0.25;0.5;50;10;optimal;diagonal;42;success;2;2;3;12;0;0.0017;0.0032;0.0003;0.31;100360
271;10;10;2;0.25;0.75;10;10;random;dijkstra;42;success;3;3;1;1;0;0.0017;0.0021;0.0003;0.31;100388
272;10;10;2;0.25;0.75;10;10;random;diagonal;42;success;3;3;4;17;0;0.0017;0.0021;0.0005;0.31;100704
273;10;10;2;0.25;0.75;10;10;optimal;dijkstra;42;success;3;3;1;1;0;0.0017;0.0022;0.0001;0.31;100468
274;10;10;2;0.25;0.75;10;10;optimal;diagonal;42;success;3;3;4;18;0;0.0017;0.0022;0.0006;0.31;100444
275;10;10;2;0.25;0.75;25;10;random;dijkstra;42;success;3;3;7;19;0;0.0017;0.0026;0.0045;0.32;100456
276;10;10;2;0.25;0.75;25;10;random;diagonal;42;success;3;3;4;17;0;0.0017;0.0026;0.0005;0.35;100556
277;10;10;2;0.25;0.75;25;10;optimal;dijkstra;42;success;3;3;1;1;0;0.0017;0.0022;0.0001;0.31;100216
278;10;10;2;0.25;0.75;25;10;optimal;diagonal;42;success;3;3;4;18;0;0.0017;0.0022;0.0005;0.35;100792
279;10;10;2;0.25;0.75;50;10;random;dijkstra;42;success;3;3;1;1;0;0.0017;0.0038;0.0015;0.31;100368
280;10;10;2;0.25;0.75;50;10;random;diagonal;42;success;3;3;4;17;0;0.0017;0.0039;0.0005;0.31;98328
281;10;10;2;0.25;0.75;50;10;optimal;dijkstra;42;success;3;3;1;1;0;0.0017;0.0022;0.0001;0.31;100608
282;10;10;2;0.25;0.75;50;10;optimal;diagonal;42;success;3;3;4;18;0;0.0017;0.0022;0.0005;0.31;100712
283;10;10;2;0.25;1;10;10;random;dijkstra;42;success;2;2.8284;1;1;0;0.0018;0.0022;0.0003;0.31;100708
284;10;10;2;0.25;1;10;10;random;diagonal;42;success;2;2.8284;3;16;0;0.0017;0.0021;0.0005;0.31;100308
285;10;10;2;0.25;1;10;10;optimal;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0051;0.0;0.31;100692
286;10;10;2;0.25;1;10;10;optimal;diagonal;42;failure;0;0;0;0;0;0.0017;0.0051;0.0;0.31;100600
287;10;10;2;0.25;1;10;25;random;dijkstra;42;success;2;2.8284;1;1;0;0.0017;0.0021;0.0003;0.31;98568
288;10;10;2;0.25;1;10;25;random;diagonal;42;success;2;2.8284;3;16;0;0.0017;0.0021;0.0005;0.31;100376
289;10;10;2;0.25;1;10;25;optimal;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0052;0.0;0.32;100448
290;10;10;2;0.25;1;10;25;optimal;diagonal;42;failure;0;0;0;0;0;0.0017;0.0052;0.0;0.32;98308
291;10;10;2;0.25;1;10;50;random;dijkstra;42;success;2;2.8284;1;1;0;0.0029;0.0036;0.0005;0.40;100800
292;10;10;2;0.25;1;10;50;random;diagonal;42;success;2;2.8284;3;16;0;0.0017;0.0021;0.0005;0.31;100656
293;10;10;2;0.25;1;10;50;optimal;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0052;0.0;0.32;100324
294;10;10;2;0.25;1;10;50;optimal;diagonal;42;failure;0;0;0;0;0;0.0017;0.0052;0.0;0.34;100488
295;10;10;2;0.25;1;25;10;random;dijkstra;42;success;2;2.8284;9;31;0;0.0017;0.0026;0.0035;0.32;100708
296;10;10;2;0.25;1;25;10;random;diagonal;42;success;2;2.8284;3;16;0;0.0028;0.0041;0.0009;0.33;100496
297;10;10;2;0.25;1;25;10;optimal;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0052;0.0;0.32;98352
298;10;10;2;0.25;1;25;10;optimal;diagonal;42;failure;0;0;0;0;0;0.0017;0.0052;0.0;0.33;100644
299;10;10;2;0.25;1;25;25;random;dijkstra;42;success;2;2.8284;9;31;0;0.0017;0.0025;0.0035;0.31;100328
300;10;10;2;0.25;1;25;25;random;diagonal;42;success;2;2.8284;3;16;0;0.0017;0.0026;0.0005;0.32;100736
301;10;10;2;0.25;1;25;25;optimal;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0051;0.0;0.32;57756
302;10;10;2;0.25;1;25;25;optimal;diagonal;42;failure;0;0;0;0;0;0.0018;0.0054;0.0;0.32;100596
303;10;10;2;0.25;1;25;50;random;dijkstra;42;success;2;2.8284;9;31;0;0.0018;0.0026;0.0035;0.33;100684
304;10;10;2;0.25;1;25;50;random;diagonal;42;success;2;2.8284;3;16;0;0.0018;0.0026;0.0005;0.31;100504
305;10;10;2;0.25;1;25;50;optimal;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0052;0.0;0.31;100700
306;10;10;2;0.25;1;25;50;optimal;diagonal;42;failure;0;0;0;0;0;0.0017;0.0052;0.0;0.31;100444
307;10;10;2;0.25;1;50;10;random;dijkstra;42;success;2;2.8284;1;1;0;0.0017;0.0072;0.0016;0.33;100896
308;10;10;2;0.25;1;50;10;random;diagonal;42;success;2;2.8284;3;16;0;0.0017;0.0069;0.0005;0.33;100312
309;10;10;2;0.25;1;50;10;optimal;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0052;0.0;0.29;98536
310;10;10;2;0.25;1;50;10;optimal;diagonal;42;failure;0;0;0;0;0;0.0017;0.0051;0.0;0.31;100292
311;10;10;2;0.25;1;50;25;random;dijkstra;42;success;2;2.8284;1;1;0;0.0017;0.007;0.0015;0.32;100572
312;10;10;2;0.25;1;50;25;random;diagonal;42;success;2;2.8284;3;16;0;0.0017;0.0069;0.0005;0.34;100472
313;10;10;2;0.25;1;50;25;optimal;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0053;0.0;0.31;100384
314;10;10;2;0.25;1;50;25;optimal;diagonal;42;failure;0;0;0;0;0;0.0017;0.0052;0.0;0.32;100348
315;10;10;2;0.25;1;50;50;random;dijkstra;42;success;2;2.8284;1;1;0;0.0017;0.0071;0.0016;0.30;100360
316;10;10;2;0.25;1;50;50;random;diagonal;42;success;2;2.8284;3;16;0;0.0017;0.0068;0.0005;0.34;100368
317;10;10;2;0.25;1;50;50;optimal;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0052;0.0;0.32;57536
318;10;10;2;0.25;1;50;50;optimal;diagonal;42;failure;0;0;0;0;0;0.0029;0.0092;0.0;0.41;100428
319;10;10;2;0.5;0;10;10;random;dijkstra;42;success;1;1.4142;1;1;0;0.0018;0.0022;0.0003;0.31;100304
320;10;10;2;0.5;0;10;10;random;diagonal;42;success;1;1.4142;2;9;0;0.0018;0.0021;0.0002;0.31;100712
321;10;10;2;0.5;0;10;10;optimal;dijkstra;42;success;1;1.4142;1;1;0;0.0018;0.0038;0.0003;0.34;100336
322;10;10;2;0.5;0;10;10;optimal;diagonal;42;success;1;1.4142;2;9;0;0.0018;0.0038;0.0003;0.31;98352
323;10;10;2;0.5;0;25;10;random;dijkstra;42;success;1;1.4142;1;1;0;0.0018;0.0026;0.0008;0.31;100568
324;10;10;2;0.5;0;25;10;random;diagonal;42;success;1;1.4142;2;9;0;0.0018;0.0026;0.0002;0.31;98224
325;10;10;2;0.5;0;25;10;optimal;dijkstra;42;success;1;1.4142;1;1;0;0.0018;0.0037;0.0003;0.31;100532
326;10;10;2;0.5;0;25;10;optimal;diagonal;42;success;1;1.4142;2;9;0;0.0017;0.0037;0.0002;0.32;100280
327;10;10;2;0.5;0.25;10;10;random;dijkstra;42;success;5;6.2426;1;1;0;0.0016;0.0021;0.0003;0.32;100704
328;10;10;2;0.5;0.25;10;10;random;diagonal;42;success;5;6.2426;7;25;0;0.0017;0.002;0.0009;0.31;100452
329;10;10;2;0.5;0.25;10;10;optimal;dijkstra;42;success;6;6.8284;6;22;0;0.0017;0.0031;0.0012;0.31;100716
330;10;10;2;0.5;0.25;10;10;optimal;diagonal;42;success;6;6.8284;11;32;0;0.0017;0.0031;0.0014;0.32;100532
331;10;10;2;0.5;0.25;25;10;random;dijkstra;42;success;5;6.2426;1;1;0;0.0016;0.0025;0.0008;0.31;100252
332;10;10;2;0.5;0.25;25;10;random;diagonal;42;success;5;6.2426;7;25;0;0.0016;0.0025;0.0008;0.31;100676
333;10;10;2;0.5;0.25;25;10;optimal;dijkstra;42;success;6;6.8284;6;22;0;0.0016;0.0031;0.0013;0.31;100592
334;10;10;2;0.5;0.25;25;10;optimal;diagonal;42;success;6;6.8284;11;32;0;0.0016;0.0031;0.0014;0.31;100624
335;10;10;2;0.5;0.5;10;10;random;dijkstra;42;failure;0;0;214;214;0;0.0016;0.002;0.0178;0.33;100452
336;10;10;2;0.5;0.5;10;10;random;diagonal;42;failure;0;0;214;214;0;0.0015;0.002;0.0236;0.34;100372
337;10;10;2;0.5;0.5;10;10;optimal;dijkstra;42;failure;0;0;185;185;0;0.0016;0.002;0.0167;0.34;100416
338;10;10;2;0.5;0.5;10;10;optimal;diagonal;42;failure;0;0;185;185;0;0.0015;0.0019;0.0218;0.34;57660
339;10;10;2;0.5;0.5;10;25;random;dijkstra;42;failure;0;0;694;694;0;0.0015;0.002;0.0694;0.38;100780
340;10;10;2;0.5;0.5;10;25;random;diagonal;42;failure;0;0;694;694;0;0.0015;0.002;0.0915;0.40;100712
341;10;10;2;0.5;0.5;10;25;optimal;dijkstra;42;failure;0;0;620;620;0;0.0015;0.0019;0.0632;0.38;100752
342;10;10;2;0.5;0.5;10;25;optimal;diagonal;42;failure;0;0;620;620;0;0.0016;0.002;0.0834;0.40;100704
343;10;10;2;0.5;0.5;25;10;random;dijkstra;42;failure;0;0;214;214;0;0.0016;0.0024;0.0175;0.32;100480
344;10;10;2;0.5;0.5;25;10;random;diagonal;42;failure;0;0;214;214;0;0.0016;0.0025;0.0232;0.33;100836
345;10;10;2;0.5;0.5;25;10;optimal;dijkstra;42;failure;0;0;185;185;0;0.0016;0.002;0.0166;0.32;100476
346;10;10;2;0.5;0.5;25;10;optimal;diagonal;42;failure;0;0;185;185;0;0.0016;0.002;0.0221;0.33;100388
347;10;10;2;0.5;0.5;25;25;random;dijkstra;42;failure;0;0;694;694;0;0.0016;0.0025;0.066;0.38;101112
348;10;10;2;0.5;0.5;25;25;random;diagonal;42;failure;0;0;694;694;0;0.0015;0.0024;0.0857;0.40;100900
349;10;10;2;0.5;0.5;25;25;optimal;dijkstra;42;failure;0;0;620;620;0;0.0015;0.0019;0.0648;0.44;101056
350;10;10;2;0.5;0.5;25;25;optimal;diagonal;42;failure;0;0;620;620;0;0.0015;0.0019;0.0837;0.40;98836
351;10;10;2;0.5;0.75;10;10;random;dijkstra;42;success;2;2;11;37;0;0.0016;0.002;0.0046;0.31;100752
352;10;10;2;0.5;0.75;10;10;random;diagonal;42;success;2;2;3;18;0;0.0016;0.002;0.0005;0.34;100492
353;10;10;2;0.5;0.75;10;10;optimal;dijkstra;42;failure;0;0;0;0;0;0.0016;0.0025;0.0;0.31;100564
354;10;10;2;0.5;0.75;10;10;optimal;diagonal;42;failure;0;0;0;0;0;0.0016;0.0025;0.0;0.32;100372
355;10;10;2;0.5;0.75;10;25;random;dijkstra;42;success;2;2;11;37;0;0.0016;0.002;0.0046;0.32;100576
356;10;10;2;0.5;0.75;10;25;random;diagonal;42;success;2;2;3;18;0;0.0017;0.002;0.0005;0.32;100612
357;10;10;2;0.5;0.75;10;25;optimal;dijkstra;42;failure;0;0;0;0;0;0.0016;0.0025;0.0;0.30;100724
358;10;10;2;0.5;0.75;10;25;optimal;diagonal;42;failure;0;0;0;0;0;0.0016;0.0025;0.0;0.32;100400
359;10;10;2;0.5;0.75;25;10;random;dijkstra;42;success;2;2;11;37;0;0.0016;0.0024;0.0046;0.31;100436
360;10;10;2;0.5;0.75;25;10;random;diagonal;42;success;2;2;3;18;0;0.0016;0.0024;0.0005;0.31;100400
361;10;10;2;0.5;0.75;25;10;optimal;dijkstra;42;failure;0;0;0;0;0;0.0016;0.0025;0.0;0.31;100468
362;10;10;2;0.5;0.75;25;10;optimal;diagonal;42;failure;0;0;0;0;0;0.0016;0.0025;0.0;0.31;100532
363;10;10;2;0.5;0.75;25;25;random;dijkstra;42;success;2;2;11;37;0;0.0016;0.0024;0.0046;0.31;100216
364;10;10;2;0.5;0.75;25;25;random;diagonal;42;success;2;2;3;18;0;0.0016;0.0025;0.0005;0.31;100348
365;10;10;2;0.5;0.75;25;25;optimal;dijkstra;42;failure;0;0;0;0;0;0.0016;0.0025;0.0;0.31;100404
366;10;10;2;0.5;0.75;25;25;optimal;diagonal;42;failure;0;0;0;0;0;0.0016;0.0025;0.0;0.31;98444
367;10;10;2;0.5;1;10;10;random;dijkstra;42;success;4;4;1;1;0;0.0016;0.002;0.0003;0.31;100548
368;10;10;2;0.5;1;10;10;random;diagonal;42;success;4;4;5;37;0;0.0016;0.002;0.0011;0.31;100676
369;10;10;2;0.5;1;10;10;optimal;dijkstra;42;success;4;4;14;58;0;0.0017;0.0049;0.0055;0.34;100464
370;10;10;2;0.5;1;10;10;optimal;diagonal;42;success;4;4;5;35;0;0.0016;0.005;0.0011;0.31;100364
371;10;10;2;0.5;1;25;10;random;dijkstra;42;success;4;4;1;1;0;0.0018;0.0031;0.0008;0.32;100740
372;10;10;2;0.5;1;25;10;random;diagonal;42;success;4;4;5;37;0;0.0016;0.0029;0.0011;0.31;100568
373;10;10;2;0.5;1;25;10;optimal;dijkstra;42;success;4;4;14;58;0;0.0017;0.005;0.0056;0.32;100588
374;10;10;2;0.5;1;25;10;optimal;diagonal;42;success;4;4;5;35;0;0.0017;0.005;0.0011;0.31;100300
375;10;10;2;0.75;0;10;10;random;dijkstra;42;failure;0;0;15;15;0;0.0018;0.0023;0.0009;0.40;100564
376;10;10;2;0.75;0;10;10;random;diagonal;42;failure;0;0;15;15;0;0.0018;0.0022;0.0011;0.31;100644
377;10;10;2;0.75;0;10;10;optimal;dijkstra;42;failure;0;0;40;40;0;0.0018;0.0298;0.0023;0.33;100396
378;10;10;2;0.75;0;10;10;optimal;diagonal;42;failure;0;0;40;40;0;0.0019;0.0299;0.003;0.34;98792
379;10;10;2;0.75;0.25;10;10;random;dijkstra;42;failure;0;0;0;0;0;0.0018;0.0023;0.0;0.31;100628
380;10;10;2;0.75;0.25;10;10;random;diagonal;42;failure;0;0;0;0;0;0.0017;0.0021;0.0;0.31;100492
381;10;10;2;0.75;0.25;10;10;optimal;dijkstra;42;success;0;0;1;1;0;0.0017;0.0136;0.0;0.32;100152
382;10;10;2;0.75;0.25;10;10;optimal;diagonal;42;success;0;0;1;1;0;0.0018;0.0136;0.0;0.32;98584
383;10;10;2;0.75;0.5;10;10;random;dijkstra;42;failure;0;0;49;49;0;0.0015;0.0019;0.0029;0.31;100400
384;10;10;2;0.75;0.5;10;10;random;diagonal;42;failure;0;0;49;49;0;0.0015;0.002;0.0033;0.31;100552
385;10;10;2;0.75;0.5;10;10;optimal;dijkstra;42;failure;0;0;49;49;0;0.0015;0.0184;0.003;0.36;100840
386;10;10;2;0.75;0.5;10;10;optimal;diagonal;42;failure;0;0;49;49;0;0.0017;0.0187;0.0035;0.33;100748
387;10;10;2;0.75;0.75;10;10;random;dijkstra;42;success;3;3.8284;1;1;0;0.0015;0.0019;0.0003;0.34;100388
388;10;10;2;0.75;0.75;10;10;random;diagonal;42;success;3;3.8284;4;11;0;0.0014;0.0019;0.0003;0.31;100240
389;10;10;2;0.75;0.75;10;10;optimal;dijkstra;42;success;3;3.8284;1;1;0;0.0015;0.0153;0.0002;0.35;100476
390;10;10;2;0.75;0.75;10;10;optimal;diagonal;42;success;3;3.8284;4;7;0;0.0014;0.0152;0.0003;0.32;98200
391;10;10;2;0.75;1;10;10;random;dijkstra;42;failure;0;0;320;320;0;0.0017;0.0021;0.0338;0.39;100572
392;10;10;2;0.75;1;10;10;random;diagonal;42;failure;0;0;320;320;0;0.0016;0.002;0.0488;0.37;100628
393;10;10;2;0.75;1;10;10;optimal;dijkstra;42;failure;0;0;322;322;0;0.0016;0.0028;0.0343;0.36;100592
394;10;10;2;0.75;1;10;10;optimal;diagonal;42;failure;0;0;322;322;0;0.0016;0.0028;0.0511;0.36;98148
395;10;10;3;0;0;10;10;random;dijkstra;42;success;1;1.4142;1;1;0;0.0018;0.0026;0.0005;0.31;100332
396;10;10;3;0;0;10;10;random;diagonal;42;success;1;1.4142;2;10;0;0.0018;0.0026;0.0004;0.31;100196
397;10;10;3;0;0;10;10;optimal;dijkstra;42;success;1;1.4142;1;1;0;0.0019;0.0039;0.0002;0.34;98356
398;10;10;3;0;0;10;10;optimal;diagonal;42;success;1;1.4142;2;7;0;0.0018;0.0038;0.0004;0.32;100184
399;10;10;3;0;0;25;10;random;dijkstra;42;success;1;1.4142;5;25;0;0.0019;0.0048;0.0037;0.32;100224
400;10;10;3;0;0;25;10;random;diagonal;42;success;1;1.4142;2;10;0;0.0019;0.0049;0.0004;0.30;100296
401;10;10;3;0;0;25;10;optimal;dijkstra;42;success;1;1.4142;1;1;0;0.0044;0.0097;0.0003;0.34;100436
402;10;10;3;0;0;25;10;optimal;diagonal;42;success;1;1.4142;2;7;0;0.0019;0.0038;0.0003;0.31;100216
403;10;10;3;0;0;50;10;random;dijkstra;42;success;1;1.4142;5;25;0;0.0019;0.0081;0.0037;0.32;100428
404;10;10;3;0;0;50;10;random;diagonal;42;success;1;1.4142;2;10;0;0.0018;0.0082;0.0004;0.32;98204
405;10;10;3;0;0;50;10;optimal;dijkstra;42;success;1;1.4142;1;1;0;0.0018;0.0038;0.0002;0.31;100304
406;10;10;3;0;0;50;10;optimal;diagonal;42;success;1;1.4142;2;7;0;0.0029;0.0061;0.0006;0.35;100308
407;10;10;3;0.25;0;10;10;random;dijkstra;42;success;7;8.6569;21;86;0;0.0018;0.0025;0.0081;0.32;100376
408;10;10;3;0.25;0;10;10;random;diagonal;42;success;7;8.6569;22;82;0;0.0017;0.0025;0.0069;0.32;100580
409;10;10;3;0.25;0;10;10;optimal;dijkstra;42;success;6;8.0711;3;12;0;0.0018;0.0072;0.0012;0.32;100232
410;10;10;3;0.25;0;10;10;optimal;diagonal;42;success;7;8.6569;18;75;0;0.0018;0.0072;0.0053;0.33;100616
411;10;10;3;0.25;0;25;10;random;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0036;0.0;0.32;63956
412;10;10;3;0.25;0;25;10;random;diagonal;42;failure;0;0;0;0;0;0.0017;0.0035;0.0;0.31;100256
413;10;10;3;0.25;0;25;10;optimal;dijkstra;42;success;6;8.0711;3;12;0;0.0018;0.0072;0.0012;0.31;100604
414;10;10;3;0.25;0;25;10;optimal;diagonal;42;success;7;8.6569;18;75;0;0.0017;0.0072;0.0053;0.32;100540
415;10;10;3;0.25;0;50;10;random;dijkstra;42;success;6;8.0711;1;1;0;0.0018;0.0093;0.0023;0.32;98320
416;10;10;3;0.25;0;50;10;random;diagonal;42;success;6;8.0711;10;53;0;0.0018;0.0093;0.003;0.32;100592
417;10;10;3;0.25;0;50;10;optimal;dijkstra;42;success;6;8.0711;3;12;0;0.0018;0.0073;0.0012;0.32;100488
418;10;10;3;0.25;0;50;10;optimal;diagonal;42;success;7;8.6569;18;75;0;0.0018;0.0072;0.0053;0.32;100340
419;10;10;3;0.25;0.25;10;10;random;dijkstra;42;failure;0;0;0;0;0;0.0028;0.0044;0.0;0.33;100396
420;10;10;3;0.25;0.25;10;10;random;diagonal;42;failure;0;0;0;0;0;0.0017;0.0027;0.0;0.31;100360
421;10;10;3;0.25;0.25;10;10;optimal;dijkstra;42;failure;0;0;0;0;0;0.0017;0.006;0.0;0.31;100144
422;10;10;3;0.25;0.25;10;10;optimal;diagonal;42;failure;0;0;0;0;0;0.0017;0.0061;0.0;0.31;100484
423;10;10;3;0.25;0.25;10;25;random;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0027;0.0;0.31;100280
424;10;10;3;0.25;0.25;10;25;random;diagonal;42;failure;0;0;0;0;0;0.0017;0.0027;0.0;0.31;100632
425;10;10;3;0.25;0.25;10;25;optimal;dijkstra;42;failure;0;0;0;0;0;0.0017;0.006;0.0;0.31;100828
426;10;10;3;0.25;0.25;10;25;optimal;diagonal;42;failure;0;0;0;0;0;0.0017;0.0061;0.0;0.32;100620
427;10;10;3;0.25;0.25;10;50;random;dijkstra;42;failure;0;0;0;0;0;0.0017;0.0027;0.0;0.38;100244
428;10;10;3;0.25;0.25;10;50;random;diagonal;42;failure;0;0;0;0;0;0.0017;0.0027;0.0;0.31;100836
429;10;10;3;0.25;0.25;10;50;optimal;dijkstra;42;failure;0;0;0;0;0;0.0017;0.006;0.0;0.32;100672
430;10;10;3;0.25;0.25;10;50;optimal;diagonal;42;failure;0;0;0;0;0;0.0018;0.0061;0.0;0.33;100644
